Date (MM/DD/YYYY);Time (HH:MM:SS);Time (Fract. Sec);Site Name;Chlorophyll RFU;Chlorophyll RFU;Chlorophyll ug/L;Chlorophyll ug/L;Cond µS/cm;Depth m;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;ODO mg/L;Pressure psi a;Sal psu;SpCond µS/cm;BGA PC RFU;BGA PC ug/L;BGA PE RFU;BGA PE ug/L;TDS mg/L;Turbidity FNU;TSS mg/L;pH;pH mV;Temp °C;Vertical Position m;Battery V;Cable Pwr V
9/21/2021;11:47:10;0;;0.15;0.06;1.76;-0.45;0.8;0.075;2.5;0.83;1.2;96.6;96.6;12.07;0.106;0;1.2;0.13;0.13;5.27;14.77;1;23.23;0;6.8;-13.7;5.858;0.074;5.77;0
9/21/2021;11:47:12;0;;0.16;0.04;1.82;-0.5;0.8;0.075;2.49;0.83;1.2;96.6;96.6;12.07;0.106;0;1.2;0.15;0.15;5.28;14.78;1;23.23;0;6.81;-13.9;5.864;0.075;5.77;0
9/21/2021;11:47:14;0;;0.17;0.04;1.85;-0.51;0.8;0.075;2.49;0.83;1.2;96.6;96.6;12.07;0.106;0;1.2;0.16;0.16;5.24;14.67;1;23.21;0;6.8;-13.7;5.868;0.074;5.77;0
9/21/2021;11:47:16;0;;0.16;0.04;1.82;-0.5;0.8;0.075;2.49;0.83;1.2;96.6;96.6;12.07;0.106;0;1.2;0.16;0.16;5.29;14.82;1;23.18;0;6.71;-8.4;5.873;0.074;5.77;0
9/21/2021;11:47:18;0;;0.14;0.05;1.76;-0.47;0.8;0.075;2.48;0.83;1.2;96.6;96.6;12.06;0.106;0;1.2;0.17;0.17;5.28;14.79;1;23.16;0;6.65;-5;5.876;0.075;5.77;0
9/21/2021;11:47:20;0;;0.13;0.05;1.71;-0.47;0.8;0.075;2.49;0.83;1.2;96.5;96.5;12.06;0.106;0;1.2;0.18;0.18;5.28;14.79;1;23.14;0;6.65;-4.9;5.876;0.075;5.77;0
9/21/2021;11:47:22;0;;0.11;0.06;1.66;-0.44;0.8;0.075;2.48;0.83;1.2;96.5;96.5;12.05;0.106;0;1.2;0.18;0.18;5.29;14.81;1;23.13;0;6.67;-5.8;5.874;0.074;5.77;0
9/21/2021;11:47:24;0;;0.11;0.07;1.64;-0.4;0.8;0.075;2.47;0.82;1.2;96.4;96.4;12.05;0.106;0;1.2;0.18;0.18;5.3;14.83;1;23.12;0;6.68;-6.8;5.868;0.074;5.77;0
9/21/2021;11:47:26;0;;0.1;0.08;1.62;-0.37;0.8;0.075;2.46;0.82;1.2;96.4;96.4;12.04;0.106;0;1.2;0.17;0.17;5.3;14.85;1;23.09;0;6.68;-6.8;5.865;0.074;5.77;0
9/21/2021;11:47:28;0;;0.11;0.07;1.64;-0.41;0.8;0.075;2.48;0.83;1.2;96.3;96.3;12.03;0.106;0;1.2;0.18;0.18;5.29;14.81;1;23.08;0;6.68;-6.6;5.863;0.074;5.77;0
9/21/2021;11:47:30;0;;0.12;0.05;1.68;-0.46;0.8;0.075;2.48;0.83;1.2;96.3;96.3;12.03;0.106;0;1.2;0.16;0.16;5.28;14.78;1;23.08;0;6.69;-7;5.861;0.075;5.77;0
9/21/2021;11:47:32;0;;0.12;0.05;1.68;-0.47;0.8;0.075;2.47;0.82;1.2;96.3;96.3;12.03;0.106;0;1.2;0.16;0.16;5.27;14.76;1;23.08;0;6.69;-7;5.858;0.074;5.77;0
9/21/2021;11:47:34;0;;0.13;0.04;1.72;-0.49;0.8;0.075;2.47;0.82;1.2;96.2;96.2;12.02;0.106;0;1.2;0.16;0.16;5.25;14.71;1;23.07;0;6.68;-6.8;5.856;0.074;5.77;0
9/21/2021;11:47:36;0;;0.13;0.04;1.72;-0.52;0.8;0.075;2.46;0.82;1.2;96.2;96.2;12.02;0.106;0;1.2;0.15;0.15;5.22;14.61;1;23.08;0;6.68;-6.6;5.854;0.074;5.77;0
9/21/2021;11:47:38;0;;0.14;0.04;1.73;-0.5;0.8;0.075;2.46;0.82;1.2;96.2;96.2;12.02;0.106;0;1.2;0.15;0.15;5.23;14.66;1;23.06;0;6.68;-6.3;5.854;0.075;5.77;0
9/21/2021;11:47:40;0;;0.13;0.05;1.72;-0.48;0.8;0.075;2.45;0.82;1.2;96.2;96.2;12.02;0.106;0;1.2;0.13;0.13;5.22;14.62;1;23.06;0;6.67;-6.2;5.851;0.076;5.77;0
9/21/2021;11:47:42;0;;0.14;0.06;1.74;-0.43;0.8;0.075;2.46;0.82;1.2;96.1;96.1;12.01;0.106;0;1.2;0.13;0.13;5.24;14.67;1;23.06;0;6.67;-6;5.849;0.075;5.77;0
9/21/2021;11:47:44;0;;0.13;0.07;1.72;-0.42;0.8;0.075;2.47;0.82;1.2;96.1;96.1;12.01;0.106;0;1.2;0.13;0.13;5.21;14.58;1;23.05;0;6.56;0.8;5.846;0.075;5.77;0
9/21/2021;11:47:46;0;;0.13;0.07;1.72;-0.4;0.8;0.075;2.49;0.83;1.2;96.1;96.1;12.01;0.106;0;1.2;0.15;0.15;5.2;14.55;1;23.07;0;6.57;0;5.842;0.074;5.77;0
9/21/2021;11:47:48;0;;0.11;0.06;1.65;-0.43;0.8;0.075;2.49;0.83;1.2;96;96;12.01;0.106;0;1.2;0.16;0.16;5.19;14.54;1;23.07;0;6.62;-3;5.838;0.074;5.77;0
9/21/2021;11:47:50;0;;0.11;0.06;1.66;-0.42;0.8;0.075;2.49;0.83;1.2;96;96;12;0.106;0;1.2;0.16;0.16;5.2;14.57;1;23.04;0;6.59;-1.5;5.832;0.074;5.77;0
9/21/2021;11:47:52;0;;0.11;0.06;1.66;-0.44;0.8;0.075;2.5;0.83;1.2;96;96;12;0.106;0;1.2;0.16;0.16;5.22;14.61;1;23.03;0;6.51;3.2;5.821;0.075;5.77;0
9/21/2021;11:47:54;0;;0.12;0.07;1.7;-0.41;0.8;0.075;2.51;0.84;1.2;95.9;95.9;11.99;0.106;0;1.2;0.16;0.16;5.19;14.54;1;23.02;0;6.45;7.2;5.807;0.074;5.77;0
9/21/2021;11:47:56;0;;0.12;0.07;1.68;-0.41;0.8;0.075;2.54;0.85;1.2;95.9;95.9;12;0.106;0;1.2;0.17;0.17;5.19;14.53;1;23.02;0;6.42;8.6;5.793;0.075;5.77;0
9/21/2021;11:47:58;0;;0.12;0.06;1.67;-0.43;0.8;0.075;2.54;0.85;1.2;95.8;95.8;12;0.106;0;1.2;0.17;0.17;5.21;14.58;1;22.99;0;6.43;8.1;5.782;0.074;5.77;0
9/21/2021;11:48:00;0;;0.11;0.05;1.64;-0.46;0.8;0.075;2.54;0.85;1.2;95.8;95.8;12;0.106;0;1.2;0.16;0.16;5.21;14.6;1;22.97;0;6.43;8.2;5.773;0.074;5.77;0
9/21/2021;11:48:02;0;;0.1;0.06;1.63;-0.44;0.8;0.075;2.55;0.85;1.2;95.8;95.8;12;0.106;0;1.2;0.16;0.16;5.21;14.58;1;22.95;0;6.43;8.5;5.765;0.075;5.77;0
9/21/2021;11:48:04;0;;0.12;0.07;1.67;-0.42;0.8;0.075;2.55;0.85;1.2;95.8;95.8;12;0.106;0;1.2;0.15;0.15;5.21;14.6;1;22.96;0;6.42;8.6;5.759;0.074;5.77;0
9/21/2021;11:48:06;0;;0.11;0.05;1.66;-0.46;0.8;0.075;2.55;0.85;1.2;95.8;95.8;12;0.106;0;1.2;0.14;0.14;5.2;14.56;1;22.95;0;6.42;8.9;5.756;0.075;5.77;0
9/21/2021;11:48:08;0;;0.12;0.05;1.68;-0.48;0.8;0.075;2.56;0.85;1.2;95.8;95.8;12;0.106;0;1.2;0.13;0.13;5.2;14.55;1;22.93;0;6.41;9.1;5.756;0.075;5.77;0
9/21/2021;11:48:10;0;;0.15;0.05;1.77;-0.48;0.8;0.075;2.57;0.86;1.2;95.8;95.8;12;0.106;0;1.2;0.11;0.11;5.2;14.55;1;22.94;0;6.41;9.4;5.754;0.075;5.77;0
9/21/2021;11:48:12;0;;0.17;0.05;1.83;-0.46;0.8;0.075;2.56;0.85;1.2;95.8;95.8;12;0.106;0;1.2;0.15;0.15;5.23;14.64;1;22.94;0;6.4;9.7;5.750;0.075;5.77;0
9/21/2021;11:48:14;0;;0.16;0.05;1.81;-0.46;0.8;0.075;2.56;0.85;1.2;95.8;95.8;12.01;0.106;0;1.2;0.14;0.14;5.25;14.69;1;22.98;0;6.4;9.7;5.744;0.075;5.77;0
9/21/2021;11:48:16;0;;0.15;0.05;1.78;-0.48;0.8;0.075;2.55;0.85;1.2;95.9;95.9;12.01;0.106;0;1.2;0.13;0.13;5.25;14.7;1;22.96;0;6.4;9.8;5.739;0.074;5.77;0
9/21/2021;11:48:18;0;;0.15;0.04;1.77;-0.5;0.8;0.075;2.54;0.85;1.2;95.9;95.9;12.02;0.106;0;1.2;0.13;0.13;5.25;14.69;1;22.96;0;6.4;10;5.734;0.074;5.76;0
9/21/2021;11:48:20;0;;0.14;0.06;1.74;-0.45;0.8;0.075;2.53;0.84;1.2;95.9;95.9;12.02;0.106;0;1.2;0.14;0.14;5.26;14.72;1;22.97;0;6.39;10.3;5.728;0.074;5.76;0
9/21/2021;11:48:22;0;;0.13;0.06;1.71;-0.43;0.8;0.075;2.53;0.84;1.2;95.9;95.9;12.02;0.106;0;1.2;0.13;0.13;5.25;14.7;1;23.02;0;6.38;11.1;5.721;0.075;5.76;0
9/21/2021;11:48:24;0;;0.13;0.05;1.71;-0.47;0.8;0.075;2.53;0.84;1.2;95.9;95.9;12.03;0.106;0;1.2;0.13;0.13;5.28;14.79;1;23.02;0;6.44;7.9;5.714;0.075;5.76;0
9/21/2021;11:48:26;0;;0.11;0.07;1.66;-0.42;0.8;0.075;2.51;0.84;1.2;95.9;95.9;12.03;0.106;0;1.2;0.14;0.14;5.27;14.75;1;23.03;0;6.47;5.9;5.707;0.075;5.76;0
9/21/2021;11:48:28;0;;0.1;0.07;1.62;-0.4;0.8;0.075;2.51;0.84;1.2;96;96;12.04;0.106;0;1.2;0.14;0.14;5.25;14.71;1;23.01;0;6.47;5.6;5.700;0.075;5.77;0
9/21/2021;11:48:30;0;;0.1;0.07;1.63;-0.41;0.8;0.075;2.5;0.83;1.2;96;96;12.04;0.106;0;1.2;0.13;0.13;5.27;14.76;1;23.03;0;6.49;4.8;5.696;0.075;5.77;0
9/21/2021;11:48:32;0;;0.11;0.07;1.67;-0.42;0.8;0.075;2.5;0.83;1.2;96;96;12.05;0.106;0;1.2;0.12;0.12;5.26;14.73;1;23.04;0;6.5;4;5.693;0.075;5.77;0
9/21/2021;11:48:34;0;;0.13;0.06;1.71;-0.43;0.8;0.075;2.5;0.83;1.2;96.1;96.1;12.05;0.106;0;1.2;0.13;0.13;5.21;14.59;1;23.06;0;6.51;3.4;5.693;0.075;5.77;0
9/21/2021;11:48:36;0;;0.15;0.06;1.78;-0.44;0.8;0.075;2.5;0.83;1.2;96.1;96.1;12.06;0.106;0;1.2;0.13;0.13;5.21;14.58;1;23.05;0;6.51;3.8;5.694;0.075;5.77;0
9/21/2021;11:48:38;0;;0.14;0.04;1.76;-0.49;0.8;0.075;2.52;0.84;1.2;96.2;96.2;12.07;0.106;0;1.2;0.14;0.14;5.2;14.56;1;23.06;0;6.5;3.9;5.698;0.075;5.77;0
9/21/2021;11:48:40;0;;0.15;0.04;1.77;-0.5;0.8;0.075;2.52;0.84;1.2;96.2;96.2;12.07;0.106;0;1.2;0.14;0.14;5.18;14.51;1;23.07;0;6.5;3.8;5.703;0.075;5.77;0
9/21/2021;11:48:42;0;;0.14;0.04;1.75;-0.51;0.8;0.075;2.51;0.84;1.3;96.2;96.2;12.07;0.106;0;1.2;0.16;0.16;5.18;14.49;1;23.07;0;6.5;4;5.707;0.074;5.77;0
9/21/2021;11:48:44;0;;0.13;0.02;1.7;-0.55;0.8;0.075;2.52;0.84;1.2;96.2;96.2;12.07;0.106;0;1.2;0.14;0.14;5.19;14.52;1;23.06;0;6.5;4.3;5.710;0.074;5.77;0
9/21/2021;11:48:46;0;;0.1;0.03;1.61;-0.53;0.8;0.075;2.52;0.84;1.2;96.2;96.2;12.06;0.106;0;1.2;0.14;0.14;5.2;14.56;1;23.05;0;6.4;10.2;5.712;0.075;5.77;0
9/21/2021;11:48:48;0;;0.1;0.03;1.62;-0.55;0.8;0.075;2.52;0.84;1.3;96.2;96.2;12.06;0.106;0;1.2;0.16;0.16;5.19;14.53;1;23.04;0;6.49;4.6;5.711;0.074;5.77;0
9/21/2021;11:48:50;0;;0.12;0.02;1.67;-0.55;0.8;0.075;2.52;0.84;1.3;96.1;96.1;12.06;0.106;0;1.2;0.15;0.15;5.18;14.49;1;23.05;0;6.42;9;5.709;0.075;5.77;0
9/21/2021;11:48:52;0;;0.1;0.03;1.62;-0.52;0.8;0.075;2.51;0.84;1.2;96.1;96.1;12.05;0.106;0;1.2;0.14;0.14;5.2;14.56;1;23.03;0;6.38;10.9;5.706;0.074;5.77;0
9/21/2021;11:48:54;0;;0.09;0.05;1.59;-0.48;0.8;0.075;2.52;0.84;1.2;96.1;96.1;12.05;0.106;0;1.2;0.13;0.13;5.21;14.57;1;23.03;0;6.39;10.8;5.702;0.074;5.77;0
9/21/2021;11:48:56;0;;0.11;0.06;1.65;-0.44;0.8;0.075;2.51;0.84;1.2;96.1;96.1;12.05;0.106;0;1.2;0.13;0.13;5.21;14.58;1;23.04;0;6.4;10.1;5.698;0.074;5.77;0
9/21/2021;11:48:58;0;;0.11;0.07;1.66;-0.41;0.8;0.075;2.49;0.83;1.2;96.1;96.1;12.06;0.106;0;1.2;0.13;0.13;5.25;14.7;1;23.03;0;6.42;8.6;5.694;0.075;5.76;0
9/21/2021;11:49:00;0;;0.12;0.07;1.67;-0.4;0.8;0.075;2.49;0.83;1.2;96.1;96.1;12.06;0.106;0;1.2;0.14;0.14;5.26;14.74;1;23.03;0;6.47;5.9;5.694;0.074;5.76;0
9/21/2021;11:49:02;0;;0.12;0.07;1.69;-0.4;0.8;0.075;2.49;0.83;1.2;96.1;96.1;12.06;0.106;0;1.2;0.14;0.14;5.26;14.72;1;23.03;0;6.49;4.9;5.695;0.074;5.76;0
9/21/2021;11:49:04;0;;0.12;0.06;1.68;-0.43;0.8;0.075;2.48;0.83;1.2;96.2;96.2;12.07;0.106;0;1.2;0.15;0.15;5.24;14.67;1;23.02;0;6.33;13.9;5.697;0.073;5.76;0
9/21/2021;11:49:06;0;;0.1;0.06;1.62;-0.45;0.8;0.075;2.48;0.83;1.2;96.2;96.2;12.07;0.106;0;1.2;0.14;0.14;5.23;14.64;1;23.01;0;6.41;9.6;5.700;0.075;5.76;0
9/21/2021;11:49:08;0;;0.08;0.04;1.57;-0.49;0.8;0.075;2.49;0.83;1.2;96.2;96.2;12.06;0.106;0;1.2;0.13;0.13;5.22;14.61;1;23.01;0;6.39;10.8;5.703;0.074;5.76;0
9/21/2021;11:49:10;0;;0.08;0.05;1.54;-0.47;0.8;0.075;2.49;0.83;1.2;96.1;96.1;12.06;0.106;0;1.2;0.16;0.16;5.24;14.68;1;22.99;0;6.36;12.5;5.703;0.075;5.76;0
9/21/2021;11:49:12;0;;0.08;0.04;1.56;-0.49;0.8;0.075;2.49;0.83;1.2;96.1;96.1;12.06;0.106;0;1.2;0.17;0.17;5.23;14.64;1;22.98;0;6.35;12.7;5.702;0.075;5.76;0
9/21/2021;11:49:14;0;;0.09;0.04;1.59;-0.52;0.8;0.075;2.5;0.83;1.2;96.1;96.1;12.05;0.106;0;1.2;0.18;0.18;5.24;14.68;1;22.98;0;6.36;12.5;5.700;0.073;5.76;0
9/21/2021;11:49:16;0;;0.12;0.04;1.68;-0.5;0.8;0.075;2.5;0.83;1.2;96.1;96.1;12.05;0.106;0;1.2;0.19;0.19;5.21;14.6;1;22.98;0;6.37;11.8;5.696;0.074;5.76;0
9/21/2021;11:49:18;0;;0.12;0.05;1.69;-0.47;0.8;0.074;2.5;0.83;1.2;96;96;12.05;0.106;0;1.2;0.18;0.18;5.24;14.68;1;22.97;0;6.38;11.1;5.692;0.075;5.76;0
9/21/2021;11:49:20;0;;0.13;0.06;1.71;-0.45;0.8;0.075;2.51;0.84;1.2;96;96;12.05;0.106;0;1.2;0.17;0.17;5.21;14.59;1;22.99;0;6.39;10.8;5.689;0.074;5.76;0
9/21/2021;11:49:22;0;;0.12;0.07;1.68;-0.42;0.8;0.075;2.52;0.84;1.2;96.1;96.1;12.05;0.106;0;1.2;0.16;0.16;5.26;14.72;1;22.99;0;6.38;10.9;5.689;0.074;5.76;0
9/21/2021;11:49:24;0;;0.12;0.07;1.67;-0.4;0.8;0.074;2.52;0.84;1.3;96.1;96.1;12.05;0.106;0;1.2;0.17;0.17;5.25;14.71;1;23;0;6.38;11.1;5.688;0.074;5.76;0
9/21/2021;11:49:26;0;;0.09;0.07;1.59;-0.4;0.8;0.075;2.51;0.84;1.3;96;96;12.05;0.106;0;1.2;0.19;0.19;5.29;14.81;1;23.01;0;6.26;18.5;5.686;0.074;5.76;0
9/21/2021;11:49:28;0;;0.09;0.08;1.59;-0.39;0.8;0.074;2.51;0.84;1.3;96;96;12.05;0.106;0;1.2;0.17;0.17;5.33;14.91;1;23.01;0;6.29;16.3;5.682;0.074;5.76;0
9/21/2021;11:49:30;0;;0.08;0.07;1.57;-0.41;0.8;0.074;2.5;0.83;1.3;96;96;12.05;0.106;0;1.2;0.17;0.17;5.32;14.89;1;22.99;0;6.29;16.2;5.676;0.074;5.76;0
9/21/2021;11:49:32;0;;0.1;0.06;1.62;-0.45;0.8;0.074;2.5;0.83;1.3;96;96;12.05;0.106;0;1.2;0.16;0.16;5.31;14.87;1;23;0;6.3;15.6;5.667;0.075;5.76;0
9/21/2021;11:49:34;0;;0.08;0.05;1.57;-0.48;0.8;0.075;2.49;0.83;1.3;95.9;95.9;12.05;0.106;0;1.2;0.16;0.16;5.34;14.94;1;23;0;6.3;15.8;5.654;0.075;5.76;0
9/21/2021;11:49:36;0;;0.1;0.05;1.62;-0.48;0.8;0.075;2.5;0.83;1.3;95.9;95.9;12.05;0.106;0;1.2;0.17;0.17;5.33;14.92;1;23;0;6.31;15.1;5.641;0.075;5.76;0
9/21/2021;11:49:38;0;;0.1;0.05;1.61;-0.47;0.8;0.075;2.5;0.83;1.3;95.9;95.9;12.05;0.106;0;1.2;0.16;0.16;5.32;14.9;1;22.99;0;6.31;15;5.628;0.074;5.76;0
9/21/2021;11:49:40;0;;0.11;0.03;1.64;-0.53;0.8;0.075;2.49;0.83;1.3;95.9;95.9;12.05;0.106;0;1.2;0.17;0.17;5.3;14.84;1;22.99;0;6.32;14.8;5.617;0.075;5.76;0
9/21/2021;11:49:42;0;;0.09;0.03;1.6;-0.53;0.8;0.075;2.49;0.83;1.3;95.9;95.9;12.06;0.106;0;1.2;0.18;0.18;5.28;14.77;1;23;0;6.32;14.5;5.610;0.074;5.76;0
9/21/2021;11:49:44;0;;0.08;0.05;1.57;-0.49;0.8;0.075;2.51;0.84;1.3;95.9;95.9;12.06;0.106;0;1.2;0.18;0.18;5.27;14.76;1;22.99;0;6.33;14.1;5.604;0.076;5.76;0
9/21/2021;11:49:46;0;;0.06;0.04;1.5;-0.49;0.8;0.075;2.5;0.83;1.3;96;96;12.07;0.106;0;1.2;0.16;0.16;5.24;14.68;1;23;0;6.33;14.1;5.602;0.074;5.76;0
9/21/2021;11:49:48;0;;0.04;0.05;1.44;-0.46;0.8;0.075;2.49;0.83;1.3;96;96;12.07;0.106;0;1.2;0.16;0.16;5.22;14.61;1;23;0;6.33;14;5.601;0.075;5.76;0
9/21/2021;11:49:50;0;;0.04;0.07;1.42;-0.39;0.8;0.075;2.5;0.83;1.3;96;96;12.08;0.106;0;1.2;0.15;0.15;5.21;14.58;1;23.02;0;6.33;13.8;5.600;0.075;5.76;0
9/21/2021;11:49:52;0;;0.04;0.07;1.42;-0.41;0.8;0.075;2.51;0.84;1.3;96.1;96.1;12.08;0.106;0;1.2;0.15;0.15;5.21;14.58;1;23.01;0;6.34;13.5;5.600;0.074;5.76;0
9/21/2021;11:49:54;0;;0.03;0.08;1.41;-0.38;0.8;0.075;2.51;0.84;1.3;96.1;96.1;12.08;0.106;0;1.2;0.15;0.15;5.18;14.5;1;23.01;0;6.34;13.4;5.601;0.074;5.76;0
9/21/2021;11:49:56;0;;0.04;0.07;1.43;-0.4;0.8;0.075;2.49;0.83;1.3;96.1;96.1;12.09;0.106;0;1.2;0.15;0.15;5.17;14.47;1;23.02;0;6.35;12.9;5.602;0.075;5.76;0
9/21/2021;11:49:58;0;;0.06;0.06;1.49;-0.43;0.8;0.075;2.5;0.83;1.3;96.1;96.1;12.09;0.106;0;1.2;0.15;0.15;5.18;14.5;1;23.03;0;6.36;12.6;5.603;0.075;5.76;0
9/21/2021;11:50:00;0;;0.07;0.06;1.54;-0.44;0.8;0.075;2.5;0.83;1.3;96.2;96.2;12.09;0.106;0;1.2;0.16;0.16;5.17;14.49;1;23.02;0;6.4;9.8;5.608;0.074;5.76;0
9/21/2021;11:50:02;0;;0.1;0.06;1.61;-0.43;0.8;0.075;2.5;0.83;1.3;96.2;96.2;12.1;0.106;0;1.2;0.14;0.14;5.15;14.42;1;23.03;0;6.46;6.6;5.613;0.075;5.76;0
9/21/2021;11:50:04;0;;0.1;0.05;1.63;-0.46;0.8;0.075;2.49;0.83;1.3;96.3;96.3;12.1;0.106;0;1.2;0.15;0.15;5.19;14.53;1;23.03;0;6.43;8.1;5.620;0.075;5.76;0
9/21/2021;11:50:06;0;;0.12;0.04;1.67;-0.5;0.8;0.075;2.49;0.83;1.3;96.3;96.3;12.11;0.106;0;1.2;0.16;0.16;5.2;14.57;1;23.04;0;6.42;8.6;5.627;0.075;5.76;0
9/21/2021;11:50:08;0;;0.13;0.05;1.72;-0.47;0.8;0.075;2.5;0.83;1.3;96.4;96.4;12.11;0.106;0;1.2;0.17;0.17;5.19;14.54;1;23.04;0;6.43;8.4;5.634;0.075;5.76;0
9/21/2021;11:50:10;0;;0.14;0.03;1.73;-0.52;0.8;0.075;2.51;0.84;1.3;96.4;96.4;12.11;0.106;0;1.2;0.18;0.18;5.23;14.63;1;23.03;0;6.43;8.3;5.642;0.075;5.76;0
9/21/2021;11:50:12;0;;0.11;0.04;1.65;-0.5;0.8;0.075;2.5;0.83;1.3;96.4;96.4;12.11;0.106;0;1.2;0.19;0.19;5.24;14.68;1;23.01;0;6.42;8.5;5.648;0.075;5.76;0
9/21/2021;11:50:14;0;;0.08;0.04;1.55;-0.51;0.8;0.075;2.5;0.83;1.3;96.4;96.4;12.11;0.106;0;1.2;0.17;0.17;5.24;14.67;1;23;0;6.42;8.8;5.653;0.075;5.76;0
9/21/2021;11:50:16;0;;0.1;0.05;1.62;-0.46;0.8;0.075;2.51;0.84;1.3;96.4;96.4;12.11;0.106;0;1.2;0.19;0.19;5.23;14.64;1;23;0;6.42;8.9;5.657;0.075;5.76;0
9/21/2021;11:50:18;0;;0.1;0.05;1.61;-0.46;0.8;0.075;2.52;0.84;1.3;96.4;96.4;12.1;0.106;0;1.2;0.18;0.18;5.21;14.6;1;22.99;0;6.31;15.4;5.659;0.075;5.76;0
9/21/2021;11:50:20;0;;0.08;0.05;1.57;-0.46;0.8;0.075;2.51;0.84;1.3;96.3;96.3;12.1;0.106;0;1.2;0.16;0.16;5.24;14.68;1;22.99;0;6.34;13.6;5.658;0.074;5.76;0
9/21/2021;11:50:22;0;;0.09;0.05;1.58;-0.47;0.8;0.075;2.53;0.84;1.3;96.3;96.3;12.09;0.106;0;1.2;0.16;0.16;5.23;14.65;1;23.01;0;6.32;14.4;5.657;0.075;5.76;0
9/21/2021;11:50:24;0;;0.1;0.04;1.61;-0.5;0.8;0.075;2.54;0.85;1.3;96.3;96.3;12.09;0.106;0;1.2;0.15;0.15;5.23;14.65;1;23.04;0;6.31;15;5.655;0.074;5.76;0
9/21/2021;11:50:26;0;;0.09;0.07;1.57;-0.42;0.8;0.075;2.55;0.85;1.3;96.3;96.3;12.09;0.106;0;1.3;0.14;0.14;5.23;14.64;1;23.06;0;6.46;6.7;5.652;0.074;5.76;0
9/21/2021;11:50:28;0;;0.07;0.05;1.53;-0.48;0.8;0.075;2.55;0.85;1.3;96.3;96.3;12.1;0.106;0;1.3;0.13;0.13;5.22;14.62;1;23.08;0;6.43;8.5;5.651;0.075;5.76;0
9/21/2021;11:50:30;0;;0.07;0.06;1.51;-0.42;0.8;0.075;2.55;0.85;1.3;96.3;96.3;12.1;0.106;0;1.3;0.14;0.14;5.22;14.61;1;23.08;0;6.16;24.3;5.648;0.076;5.76;0
9/21/2021;11:50:32;0;;0.06;0.06;1.49;-0.45;0.8;0.075;2.56;0.85;1.3;96.4;96.4;12.11;0.106;0;1.3;0.13;0.13;5.22;14.62;1;23.1;0;6.29;16.4;5.646;0.076;5.76;0
9/21/2021;11:50:34;0;;0.07;0.07;1.53;-0.41;0.8;0.075;2.55;0.85;1.3;96.4;96.4;12.11;0.106;0;1.3;0.12;0.12;5.2;14.57;1;23.12;0;6.27;17.6;5.644;0.074;5.76;0
9/21/2021;11:50:36;0;;0.07;0.05;1.54;-0.46;0.8;0.075;2.55;0.85;1.3;96.4;96.4;12.11;0.106;0;1.3;0.13;0.13;5.24;14.68;1;23.16;0;6.1;27.9;5.640;0.075;5.76;0
9/21/2021;11:50:38;0;;0.07;0.04;1.52;-0.5;0.8;0.075;2.54;0.85;1.3;96.4;96.4;12.11;0.106;0;1.3;0.13;0.13;5.23;14.63;1;23.14;0;6.12;26.5;5.634;0.075;5.76;0
9/21/2021;11:50:40;0;;0.08;0.04;1.56;-0.51;0.8;0.075;2.55;0.85;1.3;96.3;96.3;12.11;0.106;0;1.3;0.13;0.13;5.25;14.69;1;23.13;0;6.2;22;5.625;0.075;5.76;0
9/21/2021;11:50:42;0;;0.08;0.02;1.55;-0.56;0.8;0.075;2.54;0.85;1.3;96.3;96.3;12.1;0.106;0;1.3;0.14;0.14;5.24;14.66;1;23.13;0;6.41;9.4;5.617;0.074;5.76;0
9/21/2021;11:50:44;0;;0.08;0.03;1.55;-0.53;0.8;0.075;2.54;0.85;1.3;96.3;96.3;12.11;0.106;0;1.3;0.14;0.14;5.24;14.67;1;23.11;0;6.61;-2.2;5.617;0.075;5.76;0
9/21/2021;11:50:46;0;;0.06;0.03;1.49;-0.53;0.8;0.075;2.38;0.79;1.3;96.4;96.4;12.11;0.106;0;1.3;0.15;0.15;5.23;14.64;1;23.12;0;6.4;10.2;5.623;0.075;5.76;0
9/21/2021;11:50:48;0;;0.05;0.03;1.47;-0.53;0.8;0.075;2.1;0.7;1.3;96.4;96.4;12.11;0.106;0;1.3;0.15;0.15;5.21;14.58;1;23.08;0;6.23;20.2;5.626;0.074;5.75;0
9/21/2021;11:50:50;0;;0.05;0.05;1.47;-0.46;0.8;0.075;1.79;0.6;1.3;96.4;96.4;12.12;0.106;0;1.3;0.15;0.15;5.22;14.62;1;23.09;0;6.33;14.1;5.630;0.075;5.75;0
9/21/2021;11:50:52;0;;0.06;0.06;1.5;-0.44;0.8;0.075;1.52;0.51;1.3;96.5;96.5;12.13;0.106;0;1.3;0.15;0.15;5.2;14.55;1;23.07;0;6.58;-0.7;5.643;0.075;5.75;0
9/21/2021;11:50:54;0;;0.06;0.07;1.49;-0.39;0.8;0.075;1.22;0.41;1.3;96.6;96.6;12.13;0.106;0;1.3;0.16;0.16;5.23;14.64;1;23.07;0;6.61;-2.6;5.659;0.076;5.75;0
9/21/2021;11:50:56;0;;0.04;0.07;1.44;-0.39;0.8;0.075;0.98;0.33;1.3;96.7;96.7;12.14;0.106;0;1.3;0.16;0.16;5.22;14.62;1;23.08;0;6.58;-0.5;5.676;0.074;5.75;0
