Date (MM/DD/YYYY);Time (HH:MM:SS);Temp °C;ODO mg/L;Chlorophyll RFU;Chlorophyll ug/L;Cond µS/cm;fDOM QSU;fDOM RFU;nLF Cond µS/cm;ODO % sat;ODO % local;Sal psu;SpCond µS/cm;BGA PC RFU;BGA PC ug/L;TDS mg/L;pH;pH mV;Battery V;Cable Pwr V
9/17/2021;00:27:52;6.804;11.38;0.33;1.88;78.2;33.38;10.90;121.8;93.3;94.6;0.06;119.8;-0.81;-0.81;78,00;7.04;-18.1;5.84;0.0
9/17/2021;00:29:52;6.806;11.39;0.25;1.60;78.2;33.34;10.89;121.8;93.4;94.6;0.06;119.8;-0.74;-0.74;78,00;7.04;-18.1;5.83;0.0
9/17/2021;00:31:52;6.804;11.39;0.24;1.58;78.2;33.38;10.90;121.8;93.4;94.7;0.06;119.8;-0.79;-0.79;78,00;7.04;-17.9;5.84;0.0
9/17/2021;00:33:52;6.803;11.39;0.29;1.74;78.2;33.33;10.88;121.8;93.4;94.6;0.06;119.8;-0.86;-0.86;78,00;7.04;-18.0;5.83;0.0
9/17/2021;00:35:52;6.791;11.38;0.29;1.74;78.2;33.46;10.93;121.8;93.3;94.5;0.06;119.8;-0.83;-0.83;78,00;7.04;-18.2;5.84;0.0
9/17/2021;00:37:52;6.787;11.38;0.29;1.75;78.1;33.45;10.92;121.8;93.3;94.5;0.06;119.8;-0.76;-0.76;78,00;7.04;-18.1;5.83;0.0
9/17/2021;00:39:52;6.791;11.37;0.44;2.28;78.1;33.44;10.92;121.8;93.2;94.5;0.06;119.8;-0.70;-0.70;78,00;7.04;-17.9;5.83;0.0
9/17/2021;00:41:52;6.793;11.38;0.31;1.82;78.2;33.44;10.92;121.8;93.3;94.6;0.06;119.8;-0.75;-0.75;78,00;7.04;-18.1;5.83;0.0
9/17/2021;00:43:52;6.791;11.39;0.20;1.44;78.1;33.43;10.92;121.8;93.3;94.6;0.06;119.8;-0.84;-0.84;78,00;7.04;-18.1;5.83;0.0
9/17/2021;00:45:52;6.783;11.38;0.45;2.30;78.1;33.41;10.91;121.8;93.3;94.6;0.06;119.8;-0.69;-0.69;78,00;7.04;-18.0;5.83;0.0
9/17/2021;00:47:52;6.781;11.38;0.20;1.44;78.1;33.35;10.89;121.8;93.3;94.5;0.06;119.8;-0.77;-0.77;78,00;7.04;-17.8;5.83;0.0
9/17/2021;00:49:52;6.780;11.36;0.26;1.65;78.1;33.48;10.94;121.8;93.1;94.4;0.06;119.8;-0.83;-0.83;78,00;7.04;-17.8;5.83;0.0
9/17/2021;00:51:52;6.778;11.37;0.23;1.54;78.1;33.43;10.92;121.8;93.2;94.4;0.06;119.8;-0.71;-0.71;78,00;7.04;-17.9;5.83;0.0
9/17/2021;00:53:52;6.785;11.37;0.20;1.45;78.1;33.39;10.91;121.8;93.2;94.4;0.06;119.8;-0.77;-0.77;78,00;7.04;-17.8;5.83;0.0
9/17/2021;00:55:52;6.784;11.38;0.23;1.52;78.1;33.49;10.94;121.7;93.3;94.5;0.06;119.8;-0.85;-0.85;78,00;7.04;-17.8;5.83;0.0
9/17/2021;00:57:52;6.786;11.37;0.20;1.43;78.1;33.45;10.92;121.8;93.2;94.5;0.06;119.8;-0.91;-0.91;78,00;7.04;-17.8;5.83;0.0
9/17/2021;00:59:52;6.790;11.37;0.43;2.23;78.1;33.42;10.91;121.8;93.2;94.4;0.06;119.8;-0.67;-0.67;78,00;7.04;-17.7;5.83;0.0
9/17/2021;01:01:52;6.784;11.37;0.27;1.68;78.1;33.45;10.93;121.8;93.2;94.4;0.06;119.8;-0.69;-0.69;78,00;7.03;-17.6;5.83;0.0
9/17/2021;01:03:52;6.785;11.36;0.29;1.75;78.1;33.60;10.98;121.8;93.1;94.4;0.06;119.8;-0.67;-0.67;78,00;7.03;-17.5;5.83;0.0
9/17/2021;01:05:52;6.783;11.36;0.24;1.57;78.1;33.41;10.91;121.8;93.1;94.3;0.06;119.8;-0.71;-0.71;78,00;7.04;-17.7;5.82;0.0
9/17/2021;01:07:52;6.785;11.37;0.22;1.49;78.1;33.43;10.92;121.8;93.2;94.4;0.06;119.8;-0.73;-0.73;78,00;7.04;-17.7;5.83;0.0
9/17/2021;01:09:52;6.785;11.37;0.21;1.47;78.1;33.42;10.91;121.8;93.2;94.4;0.06;119.8;-0.77;-0.77;78,00;7.04;-17.7;5.82;0.0
9/17/2021;01:11:52;6.785;11.37;0.30;1.78;78.1;33.38;10.90;121.8;93.2;94.4;0.06;119.8;-0.87;-0.87;78,00;7.03;-17.6;5.83;0.0
9/17/2021;01:13:52;6.779;11.38;0.35;1.94;78.1;33.41;10.91;121.8;93.2;94.5;0.06;119.8;-0.80;-0.80;78,00;7.04;-17.7;5.82;0.0
9/17/2021;01:15:52;6.783;11.38;0.19;1.39;78.1;33.38;10.90;121.8;93.2;94.5;0.06;119.8;-0.79;-0.79;78,00;7.03;-17.5;5.83;0.0
9/17/2021;01:17:52;6.779;11.38;0.24;1.58;78.1;33.44;10.92;121.8;93.3;94.5;0.06;119.9;-0.79;-0.79;78,00;7.03;-17.6;5.82;0.0
9/17/2021;01:19:52;6.778;11.37;0.28;1.70;78.1;33.41;10.91;121.8;93.2;94.4;0.06;119.8;-0.76;-0.76;78,00;7.03;-17.5;5.82;0.0
9/17/2021;01:21:52;6.781;11.37;0.27;1.68;78.1;33.56;10.96;121.8;93.1;94.4;0.06;119.8;-0.80;-0.80;78,00;7.04;-17.7;5.82;0.0
9/17/2021;01:23:52;6.782;11.38;0.26;1.65;78.1;33.46;10.93;121.8;93.3;94.5;0.06;119.8;-0.82;-0.82;78,00;7.04;-17.7;5.82;0.0
9/17/2021;01:25:52;6.781;11.37;0.27;1.67;78.1;33.39;10.90;121.8;93.1;94.4;0.06;119.9;-0.78;-0.78;78,00;7.03;-17.6;5.82;0.0
9/17/2021;01:27:52;6.772;11.37;0.28;1.72;78.1;33.36;10.89;121.9;93.1;94.4;0.06;119.9;-0.88;-0.88;78,00;7.04;-18.0;5.82;0.0
9/17/2021;01:29:52;6.768;11.38;0.16;1.29;78.1;33.53;10.95;121.9;93.2;94.5;0.06;119.9;-0.82;-0.82;78,00;7.04;-17.8;5.82;0.0
9/17/2021;01:31:52;6.770;11.36;0.21;1.45;78.1;33.34;10.89;121.9;93.1;94.3;0.06;119.9;-0.79;-0.79;78,00;7.04;-17.7;5.82;0.0
9/17/2021;01:33:52;6.770;11.38;0.17;1.32;78.1;33.42;10.91;121.9;93.2;94.4;0.06;119.9;-0.79;-0.79;78,00;7.04;-17.9;5.82;0.0
9/17/2021;01:35:52;6.772;11.37;0.23;1.54;78.1;33.32;10.88;121.9;93.1;94.4;0.06;119.9;-0.84;-0.84;78,00;7.04;-17.9;5.82;0.0
9/17/2021;01:37:52;6.771;11.39;0.32;1.85;78.1;33.39;10.90;121.9;93.3;94.6;0.06;119.9;-0.78;-0.78;78,00;7.04;-18.2;5.82;0.0
9/17/2021;01:39:52;6.770;11.38;0.19;1.41;78.2;33.26;10.86;121.9;93.2;94.4;0.06;119.9;-0.79;-0.79;78,00;7.05;-18.4;5.82;0.0
9/17/2021;01:41:52;6.771;11.37;0.20;1.45;78.2;33.48;10.93;121.9;93.2;94.4;0.06;119.9;-0.79;-0.79;78,00;7.04;-18.0;5.82;0.0
9/17/2021;01:43:52;6.772;11.37;0.22;1.50;78.2;33.42;10.91;121.9;93.1;94.4;0.06;119.9;-0.74;-0.74;78,00;7.04;-17.9;5.82;0.0
9/17/2021;01:45:52;6.771;11.37;0.22;1.52;78.1;33.41;10.91;121.8;93.1;94.4;0.06;119.9;-0.75;-0.75;78,00;7.04;-17.7;5.82;0.0
9/17/2021;01:47:52;6.772;11.37;0.20;1.45;78.2;33.51;10.95;121.9;93.1;94.4;0.06;119.9;-0.67;-0.67;78,00;7.04;-17.7;5.82;0.0
9/17/2021;01:49:52;6.769;11.37;0.21;1.45;78.2;33.46;10.93;121.9;93.2;94.4;0.06;119.9;-0.82;-0.82;78,00;7.03;-17.4;5.82;0.0
9/17/2021;01:51:52;6.767;11.38;0.18;1.35;78.2;33.39;10.90;121.9;93.2;94.5;0.06;119.9;-0.86;-0.86;78,00;7.03;-17.2;5.82;0.0
9/17/2021;01:53:52;6.769;11.37;0.29;1.73;78.2;33.42;10.91;121.9;93.1;94.4;0.06;119.9;-0.70;-0.70;78,00;7.04;-18.0;5.82;0.0
9/17/2021;01:55:52;6.771;11.36;0.27;1.69;78.2;33.42;10.91;121.9;93.0;94.3;0.06;120.0;-0.78;-0.78;78,00;7.04;-18.0;5.82;0.0
9/17/2021;01:57:52;6.765;11.37;0.51;2.50;78.2;33.38;10.90;121.9;93.2;94.4;0.06;120.0;-0.71;-0.71;78,00;7.05;-18.4;5.82;0.0
9/17/2021;01:59:52;6.766;11.37;0.24;1.56;78.2;33.43;10.92;121.9;93.1;94.4;0.06;119.9;-0.82;-0.82;78,00;7.04;-18.0;5.82;0.0
9/17/2021;02:01:52;6.766;11.37;0.16;1.29;78.2;33.40;10.91;122.0;93.2;94.4;0.06;120.0;-0.86;-0.86;78,00;7.03;-17.6;5.81;0.0
9/17/2021;02:03:52;6.769;11.38;0.22;1.51;78.2;33.45;10.92;121.9;93.2;94.5;0.06;119.9;-0.76;-0.76;78,00;7.04;-17.9;5.82;0.0
9/17/2021;02:05:52;6.761;11.37;0.20;1.44;78.2;33.52;10.95;122.0;93.1;94.3;0.06;120.0;-0.67;-0.67;78,00;7.05;-18.6;5.81;0.0
9/17/2021;02:07:52;6.757;11.37;0.19;1.40;78.2;33.30;10.88;122.0;93.1;94.3;0.06;120.0;-0.77;-0.77;78,00;7.06;-18.9;5.82;0.0
9/17/2021;02:09:52;6.756;11.37;0.45;2.29;78.2;33.42;10.91;122.0;93.1;94.4;0.06;120.0;-0.70;-0.70;78,00;7.05;-18.7;5.81;0.0
9/17/2021;02:11:52;6.759;11.37;0.34;1.93;78.2;33.39;10.90;122.0;93.1;94.3;0.06;120.0;-0.70;-0.70;78,00;7.04;-18.1;5.81;0.0
9/17/2021;02:13:52;6.760;11.36;0.14;1.21;78.2;33.55;10.96;122.0;93.0;94.3;0.06;120.0;-0.89;-0.89;78,00;7.05;-18.4;5.81;0.0
9/17/2021;02:15:52;6.763;11.37;0.27;1.68;78.2;33.40;10.91;121.9;93.1;94.4;0.06;120.0;-0.80;-0.80;78,00;7.04;-18.1;5.82;0.0
9/17/2021;02:17:52;6.757;11.36;0.18;1.35;78.2;33.45;10.92;122.0;93.0;94.3;0.06;120.0;-0.85;-0.85;78,00;7.04;-17.9;5.81;0.0
9/17/2021;02:19:52;6.751;11.36;0.33;1.88;78.2;32.97;10.76;122.0;93.1;94.3;0.06;120.0;-0.76;-0.76;78,00;7.04;-17.7;5.81;0.0
9/17/2021;02:21:52;6.754;11.36;0.38;2.06;78.2;33.49;10.94;122.0;93.1;94.3;0.06;120.0;-0.72;-0.72;78,00;7.03;-17.5;5.81;0.0
9/17/2021;02:23:52;6.754;11.37;0.21;1.47;78.2;33.40;10.91;122.0;93.1;94.4;0.06;120.0;-0.76;-0.76;78,00;7.03;-17.3;5.81;0.0
9/17/2021;02:25:52;6.756;11.36;0.33;1.90;78.2;33.43;10.92;122.0;93.0;94.3;0.06;120.0;-0.80;-0.80;78,00;7.02;-16.6;5.81;0.0
9/17/2021;02:27:52;6.755;11.36;0.23;1.53;78.2;33.42;10.91;122.0;93.1;94.3;0.06;120.0;-0.86;-0.86;78,00;7.03;-17.6;5.81;0.0
9/17/2021;02:29:52;6.744;11.37;0.32;1.86;78.2;33.46;10.93;122.0;93.1;94.3;0.06;120.0;-0.78;-0.78;78,00;7.03;-17.1;5.81;0.0
9/17/2021;02:31:52;6.744;11.37;0.25;1.61;78.2;33.49;10.94;122.0;93.1;94.4;0.06;120.0;-0.82;-0.82;78,00;7.04;-18.2;5.81;0.0
9/17/2021;02:33:52;6.740;11.36;0.17;1.32;78.2;33.34;10.89;122.0;93.0;94.2;0.06;120.0;-0.77;-0.77;78,00;7.04;-17.8;5.81;0.0
9/17/2021;02:35:52;6.740;11.37;0.36;1.98;78.2;33.39;10.90;122.0;93.1;94.3;0.06;120.0;-0.78;-0.78;78,00;7.03;-17.6;5.81;0.0
9/17/2021;02:37:52;6.745;11.37;0.19;1.40;78.1;33.52;10.95;121.9;93.1;94.3;0.06;120.0;-0.84;-0.84;78,00;7.03;-17.5;5.81;0.0
9/17/2021;02:39:52;6.745;11.36;0.28;1.73;78.1;33.35;10.89;122.0;93.0;94.3;0.06;120.0;-0.77;-0.77;78,00;7.03;-17.4;5.81;0.0
9/17/2021;02:41:52;6.744;11.37;0.32;1.85;78.1;33.35;10.89;122.0;93.1;94.3;0.06;120.0;-0.77;-0.77;78,00;7.03;-17.5;5.80;0.0
9/17/2021;02:43:52;6.744;11.38;0.24;1.56;78.1;33.30;10.87;122.0;93.1;94.4;0.06;120.0;-0.76;-0.76;78,00;7.03;-17.6;5.81;0.0
9/17/2021;02:45:52;6.744;11.37;0.30;1.79;78.1;33.36;10.90;121.9;93.1;94.3;0.06;120.0;-0.83;-0.83;78,00;7.04;-17.6;5.80;0.0
9/17/2021;02:47:52;6.742;11.37;0.24;1.56;78.2;33.47;10.93;122.0;93.1;94.3;0.06;120.0;-0.77;-0.77;78,00;7.04;-17.7;5.81;0.0
9/17/2021;02:49:52;6.745;11.36;0.27;1.67;78.1;33.46;10.93;122.0;93.0;94.3;0.06;120.0;-0.77;-0.77;78,00;7.04;-17.7;5.80;0.0
9/17/2021;02:51:52;6.744;11.37;0.31;1.82;78.1;33.47;10.93;122.0;93.1;94.3;0.06;120.0;-0.74;-0.74;78,00;7.03;-17.5;5.81;0.0
9/17/2021;02:53:52;6.733;11.37;0.25;1.61;78.1;33.48;10.94;122.0;93.1;94.3;0.06;120.0;-0.74;-0.74;78,00;7.04;-17.8;5.80;0.0
9/17/2021;02:55:52;6.732;11.36;0.25;1.60;78.1;33.46;10.93;121.9;92.9;94.2;0.06;120.0;-0.76;-0.76;78,00;7.03;-17.6;5.81;0.0
9/17/2021;02:57:52;6.731;11.37;0.45;2.32;78.1;33.38;10.90;121.9;93.1;94.3;0.06;119.9;-0.71;-0.71;78,00;7.02;-16.7;5.80;0.0
9/17/2021;02:59:52;6.731;11.36;0.33;1.89;78.1;33.36;10.89;121.9;93.0;94.3;0.06;120.0;-0.68;-0.68;78,00;7.04;-17.7;5.81;0.0
9/17/2021;03:01:52;6.733;11.36;0.24;1.58;78.1;33.39;10.91;121.9;93.0;94.2;0.06;119.9;-0.70;-0.70;78,00;7.03;-17.5;5.80;0.0
9/17/2021;03:03:52;6.734;11.36;0.23;1.53;78.1;33.55;10.96;121.9;93.0;94.2;0.06;120.0;-0.90;-0.90;78,00;7.03;-17.5;5.80;0.0
9/17/2021;03:05:52;6.733;11.36;0.25;1.59;78.1;33.47;10.93;121.9;93.0;94.2;0.06;120.0;-0.66;-0.66;78,00;7.04;-17.7;5.80;0.0
9/17/2021;03:07:52;6.734;11.37;0.23;1.54;78.1;33.36;10.90;121.9;93.0;94.3;0.06;120.0;-0.84;-0.84;78,00;7.03;-17.6;5.80;0.0
9/17/2021;03:09:52;6.736;11.36;0.18;1.37;78.1;33.43;10.92;122.0;93.0;94.2;0.06;120.0;-0.86;-0.86;78,00;7.03;-17.5;5.80;0.0
9/17/2021;03:11:52;6.737;11.37;0.37;2.01;78.1;33.45;10.92;122.0;93.1;94.3;0.06;120.0;-0.75;-0.75;78,00;7.03;-17.4;5.80;0.0
9/17/2021;03:13:52;6.738;11.36;0.95;4.03;78.1;33.53;10.95;122.0;93.0;94.3;0.06;120.0;-0.03;-0.03;78,00;7.03;-17.2;5.80;0.0
9/17/2021;03:15:52;6.735;11.36;0.31;1.83;78.1;33.45;10.93;122.0;93.0;94.3;0.06;120.0;-0.84;-0.84;78,00;7.04;-17.7;5.80;0.0
9/17/2021;03:17:52;6.732;11.35;0.25;1.61;78.1;33.49;10.94;122.0;92.9;94.2;0.06;120.0;-0.80;-0.80;78,00;7.03;-17.6;5.80;0.0
9/17/2021;03:19:52;6.727;11.36;0.19;1.40;78.1;33.46;10.93;122.0;93.0;94.2;0.06;120.0;-0.83;-0.83;78,00;7.04;-17.8;5.80;0.0
9/17/2021;03:21:52;6.728;11.36;0.19;1.40;78.1;33.38;10.90;121.9;93.0;94.2;0.06;120.0;-0.81;-0.81;78,00;7.03;-17.6;5.80;0.0
9/17/2021;03:23:52;6.731;11.35;0.18;1.37;78.1;33.57;10.96;121.9;92.9;94.1;0.06;120.0;-0.81;-0.81;78,00;7.03;-17.5;5.80;0.0
9/17/2021;03:25:52;6.730;11.36;0.19;1.38;78.1;33.40;10.91;122.0;93.0;94.2;0.06;120.0;-0.86;-0.86;78,00;7.03;-17.3;5.80;0.0
9/17/2021;03:27:52;6.728;11.35;0.19;1.41;78.1;33.43;10.92;121.9;92.9;94.2;0.06;120.0;-0.78;-0.78;78,00;7.03;-17.3;5.80;0.0
9/17/2021;03:29:52;6.723;11.35;0.25;1.60;78.1;33.55;10.96;121.9;92.9;94.1;0.06;120.0;-0.77;-0.77;78,00;7.03;-17.3;5.80;0.0
9/17/2021;03:31:52;6.725;11.35;0.21;1.47;78.1;33.49;10.94;121.9;92.9;94.1;0.06;119.9;-0.81;-0.81;78,00;7.03;-17.3;5.80;0.0
9/17/2021;03:33:52;6.727;11.36;0.25;1.62;78.1;33.45;10.92;121.9;92.9;94.2;0.06;119.9;-0.80;-0.80;78,00;7.03;-17.1;5.80;0.0
9/17/2021;03:35:52;6.722;11.35;0.22;1.51;78.1;33.44;10.92;121.9;92.9;94.1;0.06;120.0;-0.79;-0.79;78,00;7.03;-17.4;5.80;0.0
9/17/2021;03:37:52;6.724;11.34;0.22;1.50;78.1;33.49;10.94;121.9;92.8;94.1;0.06;120.0;-0.75;-0.75;78,00;7.04;-17.9;5.79;0.0
9/17/2021;03:39:52;6.723;11.35;0.59;2.80;78.1;33.38;10.90;121.9;92.9;94.1;0.06;120.0;-0.79;-0.79;78,00;7.03;-17.2;5.80;0.0
9/17/2021;03:41:52;6.721;11.35;0.21;1.48;78.1;33.42;10.91;122.0;92.9;94.1;0.06;120.0;-0.87;-0.87;78,00;7.03;-17.2;5.79;0.0
9/17/2021;03:43:52;6.718;11.34;0.21;1.47;78.1;33.53;10.95;122.0;92.8;94.0;0.06;120.0;-0.82;-0.82;78,00;7.03;-17.4;5.79;0.0
9/17/2021;03:45:52;6.720;11.35;0.32;1.83;78.1;33.49;10.94;121.9;92.9;94.1;0.06;120.0;-0.71;-0.71;78,00;7.03;-17.4;5.79;0.0
9/17/2021;03:47:52;6.722;11.34;0.25;1.60;78.1;33.44;10.92;122.0;92.8;94.0;0.06;120.0;-0.76;-0.76;78,00;7.03;-17.4;5.80;0.0
9/17/2021;03:49:52;6.722;11.35;0.36;2.01;78.1;33.53;10.95;122.0;92.9;94.1;0.06;120.0;-0.68;-0.68;78,00;7.03;-17.1;5.79;0.0
9/17/2021;03:51:52;6.720;11.34;0.27;1.69;78.1;33.55;10.96;121.9;92.8;94.0;0.06;120.0;-0.86;-0.86;78,00;7.03;-17.4;5.79;0.0
9/17/2021;03:53:52;6.719;11.34;0.31;1.83;78.1;33.47;10.93;121.9;92.7;94.0;0.06;120.0;-0.82;-0.82;78,00;7.03;-17.6;5.79;0.0
9/17/2021;03:55:52;6.720;11.33;0.26;1.65;78.1;33.43;10.92;121.9;92.7;94.0;0.06;120.0;-0.77;-0.77;78,00;7.04;-17.9;5.79;0.0
9/17/2021;03:57:52;6.722;11.33;0.29;1.75;78.1;33.50;10.94;121.9;92.7;94.0;0.06;120.0;-0.76;-0.76;78,00;7.04;-17.7;5.79;0.0
9/17/2021;03:59:52;6.721;11.34;0.27;1.67;78.1;33.52;10.95;122.0;92.8;94.0;0.06;120.0;-0.65;-0.65;78,00;7.03;-17.3;5.79;0.0
9/17/2021;04:01:52;6.715;11.34;0.25;1.62;78.1;33.53;10.95;122.0;92.8;94.0;0.06;120.0;-0.77;-0.77;78,00;7.02;-17.0;5.79;0.0
9/17/2021;04:03:52;6.715;11.32;0.28;1.71;78.1;33.60;10.97;122.0;92.6;93.9;0.06;120.0;-0.80;-0.80;78,00;7.03;-17.3;5.79;0.0
9/17/2021;04:05:52;6.716;11.33;0.31;1.80;78.1;33.47;10.93;122.0;92.7;93.9;0.06;120.0;-0.78;-0.78;78,00;7.03;-17.2;5.79;0.0
9/17/2021;04:07:52;6.716;11.32;0.21;1.48;78.1;33.44;10.92;122.0;92.6;93.8;0.06;120.0;-0.84;-0.84;78,00;7.02;-16.9;5.79;0.0
9/17/2021;04:09:52;6.717;11.32;0.31;1.83;78.1;33.50;10.94;122.0;92.6;93.8;0.06;120.0;-0.79;-0.79;78,00;7.03;-17.4;5.79;0.0
9/17/2021;04:11:52;6.715;11.32;0.23;1.53;78.1;33.47;10.93;122.0;92.6;93.8;0.06;120.0;-0.81;-0.81;78,00;7.03;-17.1;5.79;0.0
9/17/2021;04:13:52;6.717;11.31;0.24;1.56;78.1;33.56;10.96;122.0;92.6;93.8;0.06;120.0;-0.82;-0.82;78,00;7.03;-17.2;5.79;0.0
9/17/2021;04:15:52;6.716;11.32;0.24;1.57;78.1;33.51;10.94;122.0;92.6;93.9;0.06;120.0;-0.76;-0.76;78,00;7.04;-18.1;5.79;0.0
9/17/2021;04:17:52;6.712;11.34;0.52;2.55;78.1;33.56;10.96;122.0;92.7;94.0;0.06;120.0;-0.72;-0.72;78,00;7.03;-17.5;5.79;0.0
9/17/2021;04:19:52;6.712;11.35;0.19;1.41;78.1;33.32;10.88;122.0;92.9;94.1;0.06;120.0;-0.71;-0.71;78,00;7.03;-17.1;5.79;0.0
9/17/2021;04:21:52;6.711;11.35;0.27;1.68;78.1;33.61;10.98;122.0;92.9;94.1;0.06;120.0;-0.78;-0.78;78,00;7.02;-16.8;5.78;0.0
9/17/2021;04:23:52;6.712;11.34;0.22;1.49;78.1;33.47;10.93;122.0;92.7;94.0;0.06;120.0;-0.72;-0.72;78,00;7.02;-16.6;5.79;0.0
9/17/2021;04:25:52;6.684;11.32;0.17;1.34;78.1;33.50;10.94;122.1;92.6;93.8;0.06;120.1;-0.76;-0.76;78,00;7.02;-16.6;5.79;0.0
9/17/2021;04:27:52;6.689;11.33;0.14;1.23;78.1;33.60;10.97;122.1;92.7;93.9;0.06;120.1;-0.85;-0.85;78,00;7.02;-16.7;5.79;0.0
9/17/2021;04:29:52;6.695;11.33;0.59;2.79;78.1;33.48;10.94;122.0;92.7;93.9;0.06;120.0;-0.55;-0.55;78,00;7.02;-16.7;5.79;0.0
9/17/2021;04:31:52;6.692;11.33;0.16;1.31;78.1;33.49;10.94;122.0;92.7;93.9;0.06;120.0;-0.76;-0.76;78,00;7.02;-16.7;5.79;0.0
9/17/2021;04:33:52;6.689;11.33;0.18;1.38;78.0;33.35;10.89;122.0;92.6;93.9;0.06;120.0;-0.75;-0.75;78,00;7.02;-16.7;5.79;0.0
9/17/2021;04:35:52;6.688;11.33;0.29;1.75;78.0;33.48;10.93;122.0;92.6;93.8;0.06;120.0;-0.73;-0.73;78,00;7.02;-16.6;5.79;0.0
9/17/2021;04:37:52;6.692;11.33;0.20;1.43;78.0;33.55;10.96;122.0;92.6;93.9;0.06;120.0;-0.87;-0.87;78,00;7.02;-16.5;5.78;0.0
9/17/2021;04:39:52;6.696;11.33;0.41;2.16;78.0;33.48;10.94;122.0;92.7;93.9;0.06;120.0;-0.75;-0.75;78,00;7.02;-16.6;5.79;0.0
9/17/2021;04:41:52;6.694;11.34;0.32;1.84;78.0;33.54;10.95;121.9;92.7;94.0;0.06;120.0;-0.69;-0.69;78,00;7.02;-16.5;5.78;0.0
9/17/2021;04:43:52;6.691;11.33;0.19;1.39;78.0;33.44;10.92;121.9;92.6;93.9;0.06;120.0;-0.75;-0.75;78,00;7.01;-16.4;5.78;0.0
9/17/2021;04:45:52;6.690;11.32;0.24;1.59;78.0;33.43;10.92;121.9;92.6;93.8;0.06;120.0;-0.75;-0.75;78,00;7.01;-16.2;5.78;0.0
9/17/2021;04:47:52;6.690;11.33;0.23;1.55;78.0;33.54;10.96;121.9;92.6;93.8;0.06;120.0;-0.80;-0.80;78,00;7.01;-16.2;5.78;0.0
9/17/2021;04:49:52;6.691;11.32;0.27;1.69;78.0;33.51;10.94;121.9;92.6;93.8;0.06;120.0;-0.68;-0.68;78,00;7.01;-15.9;5.78;0.0
9/17/2021;04:51:52;6.690;11.32;0.16;1.30;78.0;33.52;10.95;121.9;92.5;93.8;0.06;120.0;-0.75;-0.75;78,00;7.02;-16.5;5.79;0.0
9/17/2021;04:53:52;6.690;11.32;0.15;1.26;78.0;33.50;10.94;121.9;92.6;93.8;0.06;120.0;-0.88;-0.88;78,00;7.01;-16.3;5.78;0.0
9/17/2021;04:55:52;6.696;11.32;0.21;1.46;78.0;33.53;10.95;121.9;92.6;93.8;0.06;120.0;-0.90;-0.90;78,00;7.01;-16.3;5.79;0.0
9/17/2021;04:57:52;6.696;11.32;0.20;1.43;78.0;33.48;10.93;122.0;92.5;93.8;0.06;120.0;-0.81;-0.81;78,00;7.01;-16.3;5.78;0.0
9/17/2021;04:59:52;6.698;11.31;0.22;1.51;78.0;33.56;10.96;122.0;92.5;93.7;0.06;120.0;-0.72;-0.72;78,00;7.01;-16.2;5.78;0.0
9/17/2021;05:01:52;6.700;11.31;0.24;1.56;78.0;33.57;10.96;121.9;92.5;93.7;0.06;120.0;-0.72;-0.72;78,00;7.01;-16.2;5.78;0.0
9/17/2021;05:03:52;6.702;11.30;0.23;1.55;78.0;33.54;10.96;122.0;92.4;93.7;0.06;120.0;-0.79;-0.79;78,00;7.02;-16.6;5.78;0.0
9/17/2021;05:05:52;6.700;11.32;0.18;1.36;78.1;33.43;10.92;122.0;92.6;93.8;0.06;120.0;-0.72;-0.72;78,00;7.02;-16.5;5.78;0.0
9/17/2021;05:07:52;6.702;11.31;0.19;1.39;78.1;33.54;10.95;122.0;92.5;93.7;0.06;120.0;-0.78;-0.78;78,00;7.01;-16.4;5.78;0.0
9/17/2021;05:09:52;6.703;11.31;0.25;1.59;78.1;33.53;10.95;122.0;92.5;93.8;0.06;120.0;-0.72;-0.72;78,00;7.01;-16.3;5.78;0.0
9/17/2021;05:11:52;6.703;11.31;0.27;1.66;78.1;33.64;10.99;122.0;92.5;93.7;0.06;120.0;-0.82;-0.82;78,00;7.01;-16.4;5.78;0.0
9/17/2021;05:13:52;6.704;11.33;0.20;1.42;78.1;33.49;10.94;122.0;92.7;93.9;0.06;120.0;-0.70;-0.70;78,00;7.01;-16.4;5.78;0.0
9/17/2021;05:15:52;6.705;11.33;0.30;1.80;78.1;33.50;10.94;122.0;92.7;93.9;0.06;120.0;-0.75;-0.75;78,00;7.01;-16.3;5.78;0.0
9/17/2021;05:17:52;6.707;11.33;0.26;1.64;78.1;33.50;10.94;122.0;92.7;93.9;0.06;120.0;-0.78;-0.78;78,00;7.01;-16.2;5.77;0.0
9/17/2021;05:19:52;6.707;11.32;0.23;1.54;78.1;33.49;10.94;122.0;92.6;93.9;0.06;120.0;-0.77;-0.77;78,00;7.01;-16.2;5.78;0.0
9/17/2021;05:21:52;6.706;11.32;0.24;1.58;78.1;33.56;10.96;122.0;92.6;93.8;0.06;120.0;-0.84;-0.84;78,00;7.01;-16.3;5.78;0.0
9/17/2021;05:23:52;6.705;11.33;0.40;2.12;78.1;33.55;10.96;122.0;92.7;93.9;0.06;120.0;-0.81;-0.81;78,00;7.01;-16.3;5.78;0.0
9/17/2021;05:25:52;6.705;11.32;0.32;1.83;78.1;33.50;10.94;122.0;92.6;93.9;0.06;120.0;-0.82;-0.82;78,00;7.01;-16.2;5.77;0.0
